what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337830867430
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1337830872452
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1337830872484
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337830874020
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1337830874020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337830874852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337830914022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1337830920476
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1337830920626
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1337830940632
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1337830940660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1337830940739
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337830951348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337831011465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337831099813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337831282992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337831861756
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337831863471
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872020
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872020
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872020
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872020
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872021
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872021
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872037
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872038
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872039
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872040
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872040
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872040
no handler,command,org.eclipse.team.svn.ui,,"org.eclipse.team.svn.ui.command.EditPropertiesCommand",1337831872040
